folder,folder_rel,route_id,title,display_id_raw,display_id_source,end1_start,end1_end,end2_start,end2_end,cand_match_type,cand_codigo_nuevo,cand_codigo_antiguo,cand_alias,cand_color_hex,cand_empresa_operadora,cand_distrito_origen,cand_distrito_destino,categoria,ambito_title,codigo_final,usar_en_mapa,es_codigo_nuevo,comentario
route_88134,data/processed/transporte/route_88134,88134,Ruta de autobús 569 en el mapa de Lima,569,title,Las Torres,Entrada Asociación de Vivienda Segundo Mercado López,Entrada Asociación de Vivienda Segundo Mercado López,Las Torres,,,,,,,,,Corredores,Lima,569,TRUE,,
route_88135,data/processed/transporte/route_88135,88135,Ruta de autobús 570 en el mapa de Lima,570,title,Las Torres,Condominio Kampu,Condominio Kampu,Las Torres,,,,,,,,,Corredores,Lima,570,TRUE,,
route_88169,data/processed/transporte/route_88169,88169,Ruta de autobús 3508 en el mapa de Lima,3508,title,Pachacútec,La Paz,La Paz,Pachacútec,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,3508,TRUE,,
route_88184,data/processed/transporte/route_88184,88184,Ruta de autobús 9402 en el mapa de Lima,9402,title,Terminal Sol y Mar,Óvalo Ñahuec,Óvalo Ñahuec,Terminal Sol y Mar,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,9402,TRUE,,
route_88218,data/processed/transporte/route_88218,88218,Ruta de autobús 9803 en el mapa de Lima,9803,title,Fundiciones Caballero,General José Antonio de Sucre,General José Antonio de Sucre,Fundiciones Caballero,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,9803,TRUE,,
route_88302,data/processed/transporte/route_88302,88302,Ruta de autobús SM15 en el mapa de Lima,SM15,title,Los Incas,Miguel de los Ríos,Miguel de los Ríos,Los Incas,,,,,,,,,Otros,Lima,SM15,TRUE,,
route_88430,data/processed/transporte/route_88430,88430,Ruta de autobús SO42 en el mapa de Lima,SO42,title,Las Gardenias,Nicolás Ayllón,Nicolás Ayllón,Las Gardenias,,,,,,,,,Otros,Lima,SO42,TRUE,,
route_88460,data/processed/transporte/route_88460,88460,Ruta de autobús 8304 en el mapa de Lima,8304,title,Pedro Ruiz Gallo,San Diego,San Diego,Pedro Ruiz Gallo,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,8304,TRUE,,
route_88461,data/processed/transporte/route_88461,88461,Ruta de autobús NH108 en el mapa de Lima,NH108,title,"Paradero ""La Curva""",Oscar Raimundo Benavides,Oscar Raimundo Benavides,"Paradero ""La Curva""",,,,,,,,,Otros,Lima,NH108,TRUE,,
route_88488,data/processed/transporte/route_88488,88488,Ruta de autobús 572 en el mapa de Lima,572,title,Encalada,Ayllón,Ayllón,Encalada,,,,,,,,,Corredores,Lima,572,TRUE,,
route_88490,data/processed/transporte/route_88490,88490,Ruta de autobús 571 en el mapa de Lima,571,title,A.A.H.H. María Parado de Bellido,Ferrocarril,Encalada,A.A.H.H. María Parado de Bellido,,,,,,,,,Corredores,Lima,571,TRUE,,
route_88495,data/processed/transporte/route_88495,88495,Ruta de autobús 573 en el mapa de Lima,573,title,Óvalo de Santa Anita,Abancay,Abancay,Óvalo Santa Anita,,,,,,,,,Corredores,Lima,573,TRUE,,
route_88511,data/processed/transporte/route_88511,88511,Ruta de autobús 576 en el mapa de Lima,576,title,Pedro Ruiz Gallo,Caquetá,Caquetá,Pedro Ruiz Gallo,,,,,,,,,Corredores,Lima,576,TRUE,,
route_88512,data/processed/transporte/route_88512,88512,Ruta de autobús 577 en el mapa de Lima,577,title,Óvalo Santa Anita,Santa María,Santa María,Óvalo de Santa Anita,,,,,,,,,Corredores,Lima,577,TRUE,,
route_88513,data/processed/transporte/route_88513,88513,Ruta de autobús 578 en el mapa de Lima,578,title,Las Torres,Hampani,Hampani,Las Torres,,,,,,,,,Corredores,Lima,578,TRUE,,
route_88514,data/processed/transporte/route_88514,88514,Ruta de autobús 579 en el mapa de Lima,579,title,Minería,Mariano Melgar,Mariano Melgar,Minería,,,,,,,,,Corredores,Lima,579,TRUE,,
route_88515,data/processed/transporte/route_88515,88515,Ruta de autobús 580 en el mapa de Lima,580,title,Tagore,AA.HH El Amauta,AA.HH El Amauta,Tagore,,,,,,,,,Corredores,Lima,580,TRUE,,
route_88516,data/processed/transporte/route_88516,88516,Ruta de autobús 581 en el mapa de Lima,581,title,A.A.H.H. María Parado de Bellido,Tagore,Tagore,A.A.H.H. María Parado de Bellido,,,,,,,,,Corredores,Lima,581,TRUE,,
route_88517,data/processed/transporte/route_88517,88517,Ruta de autobús 582 en el mapa de Lima,582,title,Óvalo de Santa Anita,Abancay,Abancay,Óvalo Santa Anita,,,,,,,,,Corredores,Lima,582,TRUE,,
route_88518,data/processed/transporte/route_88518,88518,Ruta de autobús 583 en el mapa de Lima,583,title,Tagore,Vía de Evitamiento,Vía de Evitamiento,Tagore,,,,,,,,,Corredores,Lima,583,TRUE,,
route_88519,data/processed/transporte/route_88519,88519,Ruta de autobús 584 en el mapa de Lima,584,title,Nazca,Pedro Ruiz Gallo,Pedro Ruiz Gallo,Nazca,,,,,,,,,Corredores,Lima,584,TRUE,,
route_88520,data/processed/transporte/route_88520,88520,Ruta de autobús 203 en el mapa de Lima,203,title,La Molina,Contisuyo,La Marina,La Molina,,,,,,,,,Corredores,Lima,203,TRUE,,
route_88522,data/processed/transporte/route_88522,88522,Ruta de autobús 574 en el mapa de Lima,574,title,Tagore,Vía de Evitamiento,Vía de Evitamiento,Tagore,,,,,,,,,Corredores,Lima,574,TRUE,,
route_88523,data/processed/transporte/route_88523,88523,Ruta de autobús 575 en el mapa de Lima,575,title,Santa María,Óvalo Santa Anita,Óvalo de Santa Anita,Santa María,,,,,,,,,Corredores,Lima,575,TRUE,,
route_88560,data/processed/transporte/route_88560,88560,Ruta de autobús 205 en el mapa de Lima,205,title,Quiñones,Venezuela,Venezuela,Quiñones,,,,,,,,,Corredores,Lima,205,TRUE,,
route_88561,data/processed/transporte/route_88561,88561,Ruta de autobús 210 en el mapa de Lima,210,title,Aviación,Venezuela,Venezuela,Aviación,,,,,,,,,Corredores,Lima,210,TRUE,,
route_88563,data/processed/transporte/route_88563,88563,Ruta de autobús 258 en el mapa de Lima,258,title,Tres Marías,La Molina,La Molina,Víctor Malásquez Chacaltana,,,,,,,,,Corredores,Lima,258,TRUE,,
route_88564,data/processed/transporte/route_88564,88564,Ruta de autobús 259 en el mapa de Lima,259,title,La Molina,Praderas de La Molina,Praderas de La Molina,La Molina,,,,,,,,,Corredores,Lima,259,TRUE,,
route_88565,data/processed/transporte/route_88565,88565,Ruta de autobús 207 en el mapa de Lima,207,title,Aviación,Contisuyo,La Marina,Aviación,,,,,,,,,Corredores,Lima,207,TRUE,,
route_88566,data/processed/transporte/route_88566,88566,Ruta de autobús 252 en el mapa de Lima,252,title,Huaycán de Cieneguilla,Óvalo de Santa Anita,Óvalo Santa Anita,Huaycán de Cieneguilla,,,,,,,,,Corredores,Lima,252,TRUE,,
route_88567,data/processed/transporte/route_88567,88567,Ruta de autobús 253 en el mapa de Lima,253,title,Huaycán de Cieneguilla,Óvalo de Santa Anita,Óvalo Santa Anita,Huaycán de Cieneguilla,,,,,,,,,Corredores,Lima,253,TRUE,,
route_88568,data/processed/transporte/route_88568,88568,Ruta de autobús 254 en el mapa de Lima,254,title,La Punta,Óvalo de Santa Anita,Óvalo Santa Anita,La Punta,,,,,,,,,Corredores,Lima,254,TRUE,,
route_88578,data/processed/transporte/route_88578,88578,Ruta de autobús IO68 (Lima - Callao) en el mapa de Lima,IO68,title,Pacasmayo,Calle 2,Calle 2,Pacasmayo,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IO68,TRUE,,
route_88579,data/processed/transporte/route_88579,88579,Ruta de autobús 256 en el mapa de Lima,256,title,Encalada,Josfel,Josfel,Avenida Primavera,,,,,,,,,Corredores,Lima,256,TRUE,,
route_88582,data/processed/transporte/route_88582,88582,Ruta de autobús 255 en el mapa de Lima,255,title,Huertos de Manchay,Javier Prado,Javier Prado,Huertos de Manchay,,,,,,,,,Corredores,Lima,255,TRUE,,
route_88592,data/processed/transporte/route_88592,88592,Ruta de autobús SH26 en el mapa de Lima,SH26,title,San Antonio de Torreblanca,Óvalo San Luis,Óvalo San Luis,San Antonio de Torreblanca,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,SH26,TRUE,,
route_88593,data/processed/transporte/route_88593,88593,Ruta de autobús 8903 (Lima - Callao) en el mapa de Lima,8903,title,Huertos de Manchay,Plaza Matriz,Plaza Matriz,Huertos de Manchay,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,8903,TRUE,,
route_88624,data/processed/transporte/route_88624,88624,Ruta de autobús EM10 en el mapa de Lima,EM10,title,Institución Educativa El Amauta,Los Alisos,Pacasmayo,Institución Educativa El Amauta,,,,,,,,,Otros,Lima,EM10,TRUE,,
route_88664,data/processed/transporte/route_88664,88664,Ruta de autobús 151 en el mapa de Lima,151,title,Paradero 8,La Grevillea,La Grevillea,Paradero 8,,,,,,,,,Corredores,Lima,151,TRUE,,
route_88665,data/processed/transporte/route_88665,88665,Ruta de autobús 152 en el mapa de Lima,152,title,Los Cedros,La Grevillea,La Grevillea,Los Cedros,,,,,,,,,Corredores,Lima,152,TRUE,,
route_88666,data/processed/transporte/route_88666,88666,Ruta de autobús 153 en el mapa de Lima,153,title,Santa Rosa,La Grevillea,La Grevillea,Santa Rosa,,,,,,,,,Corredores,Lima,153,TRUE,,
route_88667,data/processed/transporte/route_88667,88667,Ruta de autobús 154 en el mapa de Lima,154,title,Santa Rosa,Estación Atocongo,Estación Atocongo,Santa Rosa,,,,,,,,,Corredores,Lima,154,TRUE,,
route_88668,data/processed/transporte/route_88668,88668,Ruta de autobús 155 en el mapa de Lima,155,title,Santa Rosa,Estación Atocongo,Estación Atocongo,Santa Rosa,,,,,,,,,Corredores,Lima,155,TRUE,,
route_88669,data/processed/transporte/route_88669,88669,Ruta de autobús 156 en el mapa de Lima,156,title,Mercado N° 7 Las Lomas,La Grevillea,La Grevillea,Mercado N° 7 Las Lomas,,,,,,,,,Corredores,Lima,156,TRUE,,
route_88670,data/processed/transporte/route_88670,88670,Ruta de autobús 157 en el mapa de Lima,157,title,Mercado N° 7 Las Lomas,La Grevillea,La Grevillea,Mercado N° 7 Las Lomas,,,,,,,,,Corredores,Lima,157,TRUE,,
route_88671,data/processed/transporte/route_88671,88671,Ruta de autobús 158 en el mapa de Lima,158,title,César Vallejo,Estación Atocongo,Estación Atocongo,César Vallejo,,,,,,,,,Corredores,Lima,158,TRUE,,
route_88672,data/processed/transporte/route_88672,88672,Ruta de autobús 159 en el mapa de Lima,159,title,Calle 13,Mercado Huamantanga,Mercado Huamantanga,Calle 13,,,,,,,,,Corredores,Lima,159,TRUE,,
route_88695,data/processed/transporte/route_88695,88695,Ruta de autobús 160 en el mapa de Lima,160,title,Calle 37,Óvalo de Puente Piedra,Óvalo de Puente Piedra,Calle 37,,,,,,,,,Corredores,Lima,160,TRUE,,
route_88740,data/processed/transporte/route_88740,88740,Ruta de autobús 7104 en el mapa de Lima,7104,title,UPC Monterrico,Valle Chillón,Valle Chillón,UPC Monterrico,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,7104,TRUE,,
route_88778,data/processed/transporte/route_88778,88778,Ruta de autobús 161 en el mapa de Lima,161,title,Calle 37,Óvalo de Puente Piedra,Óvalo de Puente Piedra,Calle 37,,,,,,,,,Corredores,Lima,161,TRUE,,
route_88780,data/processed/transporte/route_88780,88780,Ruta de autobús 408 en el mapa de Lima,408,title,Farmacia Leo,La Virgen,La Virgen,Farmacia Leo,,,,,,,,,Corredores,Lima,408,TRUE,,
route_88784,data/processed/transporte/route_88784,88784,Ruta de autobús 407 en el mapa de Lima,407,title,2 (Canto Grande),La Virgen,La Virgen,2 (Canto Grande),,,,,,,,,Corredores,Lima,407,TRUE,,
route_88796,data/processed/transporte/route_88796,88796,Ruta de autobús 401 en el mapa de Lima,401,title,Mariátegui,La Virgen,La Virgen,Mariátegui,,,,,,,,,Corredores,Lima,401,TRUE,,
route_88797,data/processed/transporte/route_88797,88797,Ruta de autobús 403 en el mapa de Lima,403,title,La Hacienda,Bolívar,Bolívar,La Hacienda,,,,,,,,,Corredores,Lima,403,TRUE,,
route_88800,data/processed/transporte/route_88800,88800,Ruta de autobús 4301 en el mapa de Lima,4301,title,Calle Los Pinos,V Etapa,V Etapa,Calle Los Pinos,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4301,TRUE,,
route_88802,data/processed/transporte/route_88802,88802,Ruta de autobús 2704 en el mapa de Lima,2704,title,Mercado de Amancaes,Alameda del Remero,Alameda del Remero,Mercado de Amancaes,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,2704,TRUE,,
route_88803,data/processed/transporte/route_88803,88803,Ruta de autobús 402 en el mapa de Lima,402,title,10 (Canto Grande),Tacna,Tacna,10 (Canto Grande),,,,,,,,,Corredores,Lima,402,TRUE,,
route_88828,data/processed/transporte/route_88828,88828,Ruta de autobús 163 en el mapa de Lima,163,title,Sangarará,Laderas de Chillón,Laderas de Chillón,Universitaria,,,,,,,,,Corredores,Lima,163,TRUE,,
route_88829,data/processed/transporte/route_88829,88829,Ruta de autobús 162 en el mapa de Lima,162,title,Puente La Molina,Fundición,Fundición,Puente La Molina,,,,,,,,,Corredores,Lima,162,TRUE,,
route_88830,data/processed/transporte/route_88830,88830,Ruta de autobús 3401 en el mapa de Lima,3401,title,Gran Chimú,Las Gaviotas,Las Gaviotas,Gran Chimú,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,3401,TRUE,,
route_88842,data/processed/transporte/route_88842,88842,Ruta de autobús ECR18 en el mapa de Lima,ECR18,title,Alfonso Ugarte,Virgen de las Mercedes,Virgen de las Mercedes,Alfonso Ugarte,,,,,,,,,Otros,Lima,ECR18,TRUE,,
route_88871,data/processed/transporte/route_88871,88871,Ruta de autobús 410 en el mapa de Lima,410,title,19 (Las Flores),Óvalo de la Brasil,Óvalo de la Brasil,19 (Las Flores),,,,,,,,,Corredores,Lima,410,TRUE,,
route_88872,data/processed/transporte/route_88872,88872,Ruta de autobús 411 en el mapa de Lima,411,title,19 (Las Flores),La Virgen,La Virgen,19 (Las Flores),,,,,,,,,Corredores,Lima,411,TRUE,,
route_88874,data/processed/transporte/route_88874,88874,Ruta de autobús 413 en el mapa de Lima,413,title,Mariátegui,Plaza Vea (El Agustino),Plaza Vea (El Agustino),Mariátegui,,,,,,,,,Corredores,Lima,413,TRUE,,
route_88875,data/processed/transporte/route_88875,88875,Ruta de autobús 414 en el mapa de Lima,414,title,Mariátegui,Plaza Vea (El Agustino),Plaza Vea (El Agustino),Mariátegui,,,,,,,,,Corredores,Lima,414,TRUE,,
route_88876,data/processed/transporte/route_88876,88876,Ruta de autobús 415 en el mapa de Lima,415,title,La Cinco,Malecón Checa,Chimú,La Cinco,,,,,,,,,Corredores,Lima,415,TRUE,,
route_88877,data/processed/transporte/route_88877,88877,Ruta de autobús 416 en el mapa de Lima,416,title,Mariátegui,Malecón Checa,Chimú,Mariátegui,,,,,,,,,Corredores,Lima,416,TRUE,,
route_88956,data/processed/transporte/route_88956,88956,Ruta de autobús 168 en el mapa de Lima,168,title,España (Auxiliar),San Ignacio,San Ignacio,Túpac Amaru,,,,,,,,,Corredores,Lima,168,TRUE,,
route_88983,data/processed/transporte/route_88983,88983,Ruta de autobús 164 en el mapa de Lima,164,title,Calle 13,Tumbes,Tumbes,Calle 13,,,,,,,,,Corredores,Lima,164,TRUE,,
route_88984,data/processed/transporte/route_88984,88984,Ruta de autobús 165 en el mapa de Lima,165,title,Plaza Vea (Puente Piedra),Tumbes,Tumbes,Plaza Vea (Puente Piedra),,,,,,,,,Corredores,Lima,165,TRUE,,
route_88985,data/processed/transporte/route_88985,88985,Ruta de autobús 166 en el mapa de Lima,166,title,Plaza Vea (Puente Piedra),Tumbes,Tumbes,Plaza Vea (Puente Piedra),,,,,,,,,Corredores,Lima,166,TRUE,,
route_88986,data/processed/transporte/route_88986,88986,Ruta de autobús 167 en el mapa de Lima,167,title,Paucartambo,Laderas de Chillón,Laderas de Chillón,Shangri-Lá,,,,,,,,,Corredores,Lima,167,TRUE,,
route_89024,data/processed/transporte/route_89024,89024,Ruta de autobús 2403 en el mapa de Lima,2403,title,La Rivera de San Diego,Hermes,San José,La Rivera de San Diego,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,2403,TRUE,,
route_89025,data/processed/transporte/route_89025,89025,Ruta de autobús 370 en el mapa de Lima,370,title,Flor de Amancaes,Acho,Acho,Flor de Amancaes,,,,,,,,,Corredores,Lima,370,TRUE,,
route_89051,data/processed/transporte/route_89051,89051,Ruta de autobús 170 en el mapa de Lima,170,title,Unger,Las Violetas,Las Violetas,Unger,,,,,,,,,Corredores,Lima,170,TRUE,,
route_89052,data/processed/transporte/route_89052,89052,Ruta de autobús 171 en el mapa de Lima,171,title,Unger,Cerro Pan de Azúcar,Cerro Pan de Azúcar,Unger,,,,,,,,,Corredores,Lima,171,TRUE,,
route_89053,data/processed/transporte/route_89053,89053,Ruta de autobús 172 en el mapa de Lima,172,title,Industrial,Metro (Angélica Gamarra),Metro (Angélica Gamarra),Izaguirre,,,,,,,,,Corredores,Lima,172,TRUE,,
route_89054,data/processed/transporte/route_89054,89054,Ruta de autobús 173 en el mapa de Lima,173,title,Pilas,Metro (Angélica Gamarra),Metro (Angélica Gamarra),Pilas,,,,,,,,,Corredores,Lima,173,TRUE,,
route_89055,data/processed/transporte/route_89055,89055,Ruta de autobús 169 en el mapa de Lima,169,title,Jesús Obrero,Virgen de las Mercedes,Virgen de las Mercedes,Jesús Obrero,,,,,,,,,Corredores,Lima,169,TRUE,,
route_89106,data/processed/transporte/route_89106,89106,Ruta de autobús 174 en el mapa de Lima,174,title,Ancón de Niños,Óvalo de Puente Piedra,Óvalo de Puente Piedra,Ancón de Niños,,,,,,,,,Corredores,Lima,174,TRUE,,
route_89107,data/processed/transporte/route_89107,89107,Ruta de autobús 175 en el mapa de Lima,175,title,Ancón de Niños,Óvalo de Puente Piedra,Óvalo de Puente Piedra,Ancón de Niños,,,,,,,,,Corredores,Lima,175,TRUE,,
route_89108,data/processed/transporte/route_89108,89108,Ruta de autobús 176 en el mapa de Lima,176,title,Villa Estela,Óvalo de Puente Piedra,Óvalo de Puente Piedra,Villa Estela,,,,,,,,,Corredores,Lima,176,TRUE,,
route_89109,data/processed/transporte/route_89109,89109,Ruta de autobús 177 en el mapa de Lima,177,title,Villa Estela,Óvalo de Puente Piedra,Óvalo de Puente Piedra,Villa Estela,,,,,,,,,Corredores,Lima,177,TRUE,,
route_89110,data/processed/transporte/route_89110,89110,Ruta de autobús 178 en el mapa de Lima,178,title,Ancón de Niños,Óvalo de Puente Piedra,Óvalo de Puente Piedra,Ancón de Niños,,,,,,,,,Corredores,Lima,178,TRUE,,
route_89111,data/processed/transporte/route_89111,89111,Ruta de autobús 179 en el mapa de Lima,179,title,Entrada Pucusana,Atocongo,Atocongo,Entrada Pucusana,,,,,,,,,Corredores,Lima,179,TRUE,,
route_89112,data/processed/transporte/route_89112,89112,Ruta de autobús 180 en el mapa de Lima,180,title,Las Gardenias,Atocongo,Atocongo,Las Gardenias,,,,,,,,,Corredores,Lima,180,TRUE,,
route_89113,data/processed/transporte/route_89113,89113,Ruta de autobús 181 en el mapa de Lima,181,title,Primera de Pro,Los Alisos,Los Alisos,Primera de Pro,,,,,,,,,Corredores,Lima,181,TRUE,,
route_89114,data/processed/transporte/route_89114,89114,Ruta de autobús 182 en el mapa de Lima,182,title,Chillaco de San Fernando,Atocongo,Atocongo,Chillaco de San Fernando,,,,,,,,,Corredores,Lima,182,TRUE,,
route_89128,data/processed/transporte/route_89128,89128,Ruta de autobús 8525 en el mapa de Lima,8525,title,Complejo Deportivo Villa María del Triunfo,Riva Aguero,Riva Agüero,Complejo Deportivo Villa María del Triunfo,codigo_antiguo,1111,8525,La 73A,#ACCB56,Empresa de Transportes Unidos de Pasajeros S.A. (ETUPSA),Villa María del Triunfo,Lima,Transporte Formal sin Codigo Nuevo,Lima,8525,TRUE,,
route_89130,data/processed/transporte/route_89130,89130,Ruta de autobús 189 en el mapa de Lima,189,title,Paucartambo,15 de Junio,15 de Junio,Paucartambo,,,,,,,,,Corredores,Lima,189,TRUE,,
route_89131,data/processed/transporte/route_89131,89131,Ruta de autobús 183 en el mapa de Lima,183,title,Panamericana Norte,Plaza 2 de Mayo,Plaza 2 de Mayo,Habich,,,,,,,,,Corredores,Lima,183,TRUE,,
route_89132,data/processed/transporte/route_89132,89132,Ruta de autobús 184 en el mapa de Lima,184,title,Belaúnde,Calle 5,Calle 5,Tupac Amaru,,,,,,,,,Corredores,Lima,184,TRUE,,
route_89133,data/processed/transporte/route_89133,89133,Ruta de autobús 185 en el mapa de Lima,185,title,Belaúnde,Calle 5,Calle 5,Tupac Amaru,,,,,,,,,Corredores,Lima,185,TRUE,,
route_89136,data/processed/transporte/route_89136,89136,Ruta de autobús 186 en el mapa de Lima,186,title,Tomás Valle,Perú,Perú,Túpac Amaru,,,,,,,,,Corredores,Lima,186,TRUE,,
route_89144,data/processed/transporte/route_89144,89144,Ruta de autobús 187 en el mapa de Lima,187,title,Plaza Vea (Izaguirre),Santa Teresita de Niño Jesús,Santa Teresita de Niño Jesús,Panamericana,,,,,,,,,Corredores,Lima,187,TRUE,,
route_89145,data/processed/transporte/route_89145,89145,Ruta de autobús 188 en el mapa de Lima,188,title,Plaza Vea (Izaguirre),Santa Teresita de Niño Jesús,Santa Teresita de Niño Jesús,Panamericana,,,,,,,,,Corredores,Lima,188,TRUE,,
route_89202,data/processed/transporte/route_89202,89202,Ruta de autobús 102 en el mapa de Lima,102,title,Fundición,Caquetá,Caquetá,Fundición,,,,,,,,,Corredores,Lima,102,TRUE,,
route_89287,data/processed/transporte/route_89287,89287,Ruta de autobús 108 en el mapa de Lima,108,title,Estación Atocongo,Fundición,Fundición,Estación Atocongo,,,,,,,,,Corredores,Lima,108,TRUE,,
route_89295,data/processed/transporte/route_89295,89295,Ruta de autobús 105 en el mapa de Lima,105,title,Fundición,Caquetá,Caquetá,Fundición,,,,,,,,,Corredores,Lima,105,TRUE,,
route_89296,data/processed/transporte/route_89296,89296,Ruta de autobús 109 en el mapa de Lima,109,title,Fundición,Estación Atocongo,Estación Atocongo,Fundición,,,,,,,,,Corredores,Lima,109,TRUE,,
route_89314,data/processed/transporte/route_89314,89314,Ruta de autobús 103 en el mapa de Lima,103,title,Estación Atocongo,Plaza Bolognesi,Plaza Bolognesi,Estación Atocongo,,,,,,,,,Corredores,Lima,103,TRUE,,
route_89315,data/processed/transporte/route_89315,89315,Ruta de autobús 104 en el mapa de Lima,104,title,Primera de Pro,Plaza 2 de Mayo,Plaza 2 de Mayo,Primera de Pro,,,,,,,,,Corredores,Lima,104,TRUE,,
route_89316,data/processed/transporte/route_89316,89316,Ruta de autobús 106 en el mapa de Lima,106,title,Benavides,Plaza Bolognesi,Plaza Bolognesi,Benavides,,,,,,,,,Corredores,Lima,106,TRUE,,
route_89362,data/processed/transporte/route_89362,89362,Ruta de autobús Ruta 55 en el mapa de Lima,55,title,Parque Zonal Huáscar,La Ocho,La Ocho,Parque Zonal Huáscar,,,,,,,,,Otros,Lima,55,TRUE,,
route_89363,data/processed/transporte/route_89363,89363,Ruta de autobús C104m-a en el mapa de Lima,C104m,title,Angamos,Calle 29,Calle 29,Angamos,,,,,,,,,Otros,Lima,C104m,TRUE,,
route_89415,data/processed/transporte/route_89415,89415,Ruta de autobús NM14 en el mapa de Lima,NM14,title,Las Chupias,Huánuco,Huánuco,Las Chupias,,,,,,,,,Otros,Lima,NM14,TRUE,,
route_89439,data/processed/transporte/route_89439,89439,Ruta de autobús SCR01 en el mapa de Lima,SCR01,title,Villa Jardín Cucuya,José Olaya,Geranios,Villa Jardín Cucuya,,,,,,,,,Otros,Lima,SCR01,TRUE,,
route_89455,data/processed/transporte/route_89455,89455,Ruta de autobús ICR01 en el mapa de Lima,ICR01,title,Piérola,Plaza Unión,Plaza Unión,Piérola,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,ICR01,TRUE,,
route_89456,data/processed/transporte/route_89456,89456,Ruta de autobús 110 en el mapa de Lima,110,title,Fundición,El Derby,El Derby,Fundición,,,,,,,,,Corredores,Lima,110,TRUE,,
route_89457,data/processed/transporte/route_89457,89457,Ruta de autobús 111 en el mapa de Lima,111,title,Fundición,El Derby,El Derby,Fundición,,,,,,,,,Corredores,Lima,111,TRUE,,
route_89530,data/processed/transporte/route_89530,89530,Ruta de autobús SCR01a en el mapa de Lima,SCR01a,title,Peaje de Punta Hermosa,Residencial Inclán,Residencial Inclán,Peaje de Punta Hermosa,,,,,,,,,Otros,Lima,SCR01a,TRUE,,
route_89553,data/processed/transporte/route_89553,89553,Ruta de autobús 4623 en el mapa de Lima,4623,title,Los Ficus,Huánuco,Huánuco,Los Ficus,codigo_antiguo,1083,4623,Ninguno,#FFA229,Transportes e Inversiones Sin Fronteras S.A.C.,Huaycán,La Victoria,Transporte Formal sin Codigo Nuevo,Lima,4623,TRUE,,
route_89605,data/processed/transporte/route_89605,89605,Ruta de autobús C71m (Lima - Callao) en el mapa de Lima,C71m,title,Montevideo,Plaza Matriz,Plaza Matriz,Montevideo,,,,,,,,,Otros,Lima - Callao,C71m,TRUE,,
route_89666,data/processed/transporte/route_89666,89666,Ruta de autobús 501 en el mapa de Lima,501,title,Las Torres,Elmer Faucett,Elmer Faucett,Las Torres,,,,,,,,,Corredores,Lima,501,TRUE,,
route_89705,data/processed/transporte/route_89705,89705,Ruta de autobús C1m (Lima - Ricardo Palma District) en el mapa de Lima,C1m,title,Abancay,Parque Ángel Barroco,Parque Ángel Barroco,Abancay,,,,,,,,,Otros,Lima - Ricardo Palma District,C1m,TRUE,,
route_89713,data/processed/transporte/route_89713,89713,Ruta de autobús C16m en el mapa de Lima,C16m,title,San Felipe,24 de Junio,24 de Junio,San Felipe,,,,,,,,,Otros,Lima,C16m,TRUE,,
route_89725,data/processed/transporte/route_89725,89725,Ruta de autobús C49m (Lima - Callao) en el mapa de Lima,C49m,title,Ciudad Satélite Santa Rosa,Ciudad Satélite Santa Rosa (Ruta Habich,Ciudad Satélite Santa Rosa,Ciudad Satélite Santa Rosa (Ruta Faucett,,,,,,,,,Otros,Lima - Callao,C49m,TRUE,,
route_89752,data/processed/transporte/route_89752,89752,Ruta de autobús NM28 en el mapa de Lima,NM28,title,La Rivera de San Diego,Mariano de los Santos,Mariano de los Santos,La Rivera de San Diego,,,,,,,,,Otros,Lima,NM28,TRUE,,
route_89763,data/processed/transporte/route_89763,89763,Ruta de autobús 1405 en el mapa de Lima,1405,title,San Lorenzo,Marcona,Marcona,San Lorenzo,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1405,TRUE,,
route_89770,data/processed/transporte/route_89770,89770,Ruta de autobús 2508 en el mapa de Lima,2508,title,Bertello,Plaza Jorge Chávez,Plaza Jorge Chávez,Bertello,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,2508,TRUE,,
route_89771,data/processed/transporte/route_89771,89771,Ruta de autobús 6801 en el mapa de Lima,6801,title,Arequipa,Unicachi,Unicachi,Arequipa,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,6801,TRUE,,
route_89814,data/processed/transporte/route_89814,89814,Ruta de autobús 4509 en el mapa de Lima,4509,title,Los Virreyes,Plaza Jorge Chávez,Plaza Jorge Chávez,Los Virreyes,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,4509,TRUE,,
